fecha,titular,enlace_noticia,url_foto,actor,ubicacion,latitud,longitud,catalizador,accion_digital,modificadores,puntaje_riesgo,nivel_alerta,palabra_clave,analisis_ia,id,fuentes_adicionales,ruta_evidencia_local,tipologia_oficial
2025-12-02 00:00:00+00:00,Comunicación de @biblioteca.josehuenante vía Instagram,https://www.instagram.com/p/DRxzeRmjQQI/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/589633224_18108434482618242_8944524407944285219_n.webp?_nc_cat=111&ig_cache_key=Mzc3OTAyNzk0MzE5NzMxMjAwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=55yxpQIOiIMQ7kNvwGzePw3&_nc_oc=AdoT6qQ66bF3hZIbjpPFW7p5HP5m10UbH1E8EP-kvCpXM0LoicUc7RvYaA0VEffSUzw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=6eIEih-w5Nc7uE9E1yH6-Q&_nc_ss=7a22e&oh=00_Af4hcwqOVV5XNePLeeK1vf7x1p8Tc5vIyJM7CbUtpDgJTg&oe=6A04BC4B,Biblioteca José Huenante,Temuko,-38.73965,-72.59842,Redes Sociales,Otro / No Clasificado,Ninguno,4.0,MEDIO,"Encuentro', 'Libro","Se realizará el 2° Encuentro del Libro Anarquista en Temuko, con conversatorio sobre Luchas y Autonomías",01db93b5-a818-4fa2-a911-8471d1009bae,,,Sabotaje / Otros
2026-05-08 00:00:00+00:00,Comunicación de @pegundugun vía Instagram,https://www.instagram.com/p/DYD7rMHjZJJ/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/686601317_18048887417767272_5654626799937919869_n.webp?_nc_cat=100&ig_cache_key=Mzg5MjIxNjk0MTcwNDQ0NjQzNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=oodhpxR2PIQQ7kNvwGrf-9n&_nc_oc=AdpkJT73etSNi4yn5QmJYJxqbiNen2O3Epbn_nIFBXbFfBcDl4N1z42XdCg7Bq5q_ek&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=etUUqJ2rQpISg4Ebf6BY6g&_nc_ss=7a22e&oh=00_Af62O17S9fueEeBZhP07hINOEffs2pwZBcEPx_HFpphzHw&oe=6A0C084E,Pegundugun,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Declaración / Comunicado, Análisis Táctico","Declaración en redes sociales sin contexto específico, baja probabilidad de impacto directo.  Requiere monitoreo para identificar patrones o escalamiento.",01dd3dbf-b835-4500-9b90-d47007456c2e,,C:\Users\PROGRAMA\Evidencias_IG\pegundugun_1778786194.jpg,
2021-01-09 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Collipulli,-38.027829,-72.351021,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Vehículos Quemados, Incendio Deliberado",Queman camión municipal en Malleco,01e475d8-4431-4aee-af03-876ca444f3f6,KMZ_MZS_Historico,,Ataque Incendiario
2023-10-13 00:00:00+00:00,5 integrantes de la CAM son detenidos tras atentado en Antuco - Araucanía Diario,https://araucaniadiario.cl/contenido/21941/5-integrantes-de-la-cam-son-detenidos-tras-atentado-en-antuco,,CAM,"Quilleco, Bíobío",-37.4738692,-71.9837204,Conflicto Forestal,Ataque Incendiario,Ninguno,6.0,MEDIO,"CAM', 'Antuco",5 integrantes de la CAM son detenidos tras atentado incendiario en Antuco,01e5cf59-3f7c-4ae6-88c9-87f68c404529,,,Ataque Incendiario
2020-01-25 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Lebu,-37.562794,-73.475824,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema Vehículos Forestales, CAMiones Quemados",Quema camiones forestales 8 camiones,01ed0a44-566f-491b-98c4-9afd08012b76,KMZ_MZS_Historico,,Sabotaje / Otros
2020-06-24 00:00:00+00:00,"Piñera, al estilo Margaret Thatcher en 1981, ignora huelga de presos políticos mapuche - Interferencia |",https://interferencia.cl/articulos/pinera-al-estilo-margaret-thatcher-en-1981-ignora-huelga-de-presos-politicos-mapuche,,Sebastián Piñera Presidente,"Región de La Araucanía, Cárcel de Angol",-37.79519,-72.71636,Conflicto Forestal,Declaración / Comunicado,Ninguno,2.0,BAJO,"huelga', 'mapuche","Presos políticos mapuches en huelga de hambre líquida en la cárcel de Angol, solicitan aplicación efectiva del Convenio 169 de la OIT",01ef2816-9bbb-40d6-8e2c-1339a8e8072e,,,Sabotaje / Otros
2022-02-26 00:00:00+00:00,Asesinato,Archivo Local KMZ,,Desconocido,Tirúa,-38.249025,-73.424134,Data Estática,Otro / No Clasificado,Ninguno,4.0,MEDIO,"Asesinato Testimonial, Homicidio","Asesinan a testigo de homicidio de Edgardo Huenteo Ubicación aproximada sector ""Los hechos ocurrieron a eso de las 23:00 horas de este jueves en la Región del Biobío, específicamente en las cercanías de la cos",01f725ec-c0c1-467c-89d9-3c6764f1e406,KMZ_MZS_Historico,,Sabotaje / Otros
2024-02-09 00:00:00+00:00,La larga huelga de hambre de comuneros mapuche frente a un estado con oídos sordos - El Salto,https://www.elsaltodiario.com/represion/larga-huelga-hambre-comuneros-mapuche-frente-estado-oidos-sordos,,CAM,"Temuco, Concepción",-38.718680120626,-72.568894446013,Conflicto Forestal,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"huelga', 'mapuche","15 presos políticos mapuche en huelga de hambre desde noviembre, condenados a 15 años de cárcel por ataques incendiarios",021003b2-0026-436e-8e72-96a01135f9a0,,,Sabotaje / Otros
2025-05-19 00:00:00+00:00,Macrozona Sur cumple tres años en estado de excepción en semana que hubo 12 detenidos por robo de madera y nuevas querellas por ataque a Rucalhue - El Líbero,https://ellibero.cl/actualidad/macrozona-sur-cumple-tres-anos-en-estado-de-excepcion-en-semana-que-hubo-12-detenidos-por-robo-de-madera-y-nuevas-querellas-por-ataque-a-rucalhue/,,Estructuras de Robo de Madera,"Coronel, Región del Biobío",-37.03386,-73.14019,Conflicto Forestal,Robo de Madera,Contratistas / Forestal,8.5,CRÍTICO,"Madera', 'Violencia",Operativo policial frustra robo de madera en Coronel,02221495-90a7-43ca-8e57-e95a13b989a9,,,Operativo Policial / Incautación
2025-12-29 00:00:00+00:00,No descarta Jesús Mora sabotaje opositor en descarrilamiento de Tren Interoceánico - El Sol de México,https://oem.com.mx/elsoldemorelia/local/no-descarta-jesus-mora-sabotaje-opositor-en-descarrilamiento-de-tren-interoceanico-27447568,,Jesús Mora,"Morelia, Michoacán",-19.73,-101.59,Conflicto Forestal,Ataque Incendiario,"Contratistas / Forestal, Infraestructura Crítica",8.5,CRÍTICO,"Siniestro', 'Ambiental","Incendios forestales en Morelia, Michoacán. Algunos afectados mencionan falta de organización para acceder al Estadio Morelos.",022cc16d-4477-4131-80fe-bdb4675cc99b,,,Sabotaje / Otros
2021-05-12 00:00:00+00:00,Escuela rural de Cañete sufrió un ataque incendiario por segunda vez en menos de un año - clave9.cl,https://www.clave9.cl/2021/05/12/escuela-rural-de-canete-sufrio-un-ataque-incendiario-por-segunda-vez-en-menos-de-un-ano/,,Células no Atribuidas,"Lanalhue, Cañete",-37.9099253,-73.3807371,Conflicto Forestal,Ataque Incendiario,Ninguno,6.0,MEDIO,"Escuela', 'Incendio","La Escuela rural Pedro Etchepare G-855 en Cañete sufrió un ataque incendiario por segunda vez en menos de un año, dañando la infraestructura y afectando a los 16 estudiantes que asisten al recinto.",02355990-4614-4dd4-9f21-128864da6e89,,,Ataque Incendiario
2023-03-13 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,,Gorbea,-39.104591,-72.714564,Data Estática,Ataque Incendiario,"CMPC, Contratistas / Forestal",9.5,CRÍTICO,"Ataque Incendiario, Destrucción Equipos Forestales","Al menos cinco equipos forestales destruidos deja ataque incendiario en predio de CMPC en Gorbea 2 excvadoras, 1 cargador frontal y 2 camiones",023b74ed-90a0-4e7a-90cb-1c51428fbf13,KMZ_MZS_Historico,,Ataque Incendiario
2022-04-07 00:00:00+00:00,Dos carabineros resultan lesionados tras emboscada con armas de fuego en Tirúa - Teletrece,https://www.t13.cl/noticia/concepcion/nacional/dos-carabineros-lesionados-emboscada-tirua-07-04-2022,,Carabineros,"Tirúa, Provincia de Arauco, Región del Biobío",-38.29753,-73.39568,Conflicto Forestal,Ataque Incendiario,Carabineros / FFAA,7.5,ALTO,"Lesionados', 'Patrullaje",Dos carabineros lesionados en emboscada con armas de fuego en Tirúa,0257c304-3d1f-4d53-b051-f775fe3e9a94,,,Ataque Armado
2021-02-04 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Nueva imperial,-38.808669,-72.893209,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Edifico Religioso, Ataque Incendiario",Quema iglesia en Boroa 1 iglesia,025cbcc3-7056-4547-bfb1-ab19e5577e12,KMZ_MZS_Historico,,Ataque Incendiario
2022-04-20 00:00:00+00:00,Quema camión,Archivo Local KMZ,,-1,Curanilahue,-37.455334,-73.212495,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Ataque Incendiario, Vehículos Quemados",Ataque incendiario deja camiones quemados en sector cancha del Topo 2 camiones,0282b3ca-97f5-4c42-96af-6a9be6ed1da2,KMZ_MZS_Historico,,Ataque Incendiario
2021-04-08 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Cañete,-38.152781,-73.398804,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Turístico, Destrucción Edificios",Queman centro turístico 1 centro turístico,0283f400-5391-446f-a4c2-6c5f3b69b0cd,KMZ_MZS_Historico,,Ataque Incendiario
2022-07-09 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Collipuliii,-38.100496,-72.038945,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Vehículos Forestales, Ataque Incendiario",Queman camión forestal 1 camión,028a6663-9c10-406a-8074-0ce79fadf611,KMZ_MZS_Historico,,Ataque Incendiario
2026-03-19 00:00:00+00:00,Cinco presos políticos mapuche cumplen 32 días en huelga de hambre - naiz:,https://www.naiz.eus/eu/info/noticia/20260319/cinco-presos-politicos-mapuche-cumplen-32-dias-en-huelga-de-hambre,,Presos Políticos Mapuche,Quilleco,-37.4738692,-71.9837204,Conflicto Forestal,Declaración / Comunicado,Ninguno,2.0,BAJO,"Mapuche', 'Quilleco",Presos políticos mapuche cumplen 32 días en huelga de hambre para denunciar juicio arbitario y condiciones carcelarias inapropiadas.,0291d6f9-964d-4b9f-baa1-0530b0c4427c,,,Sabotaje / Otros
2020-11-26 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,patrulla Carabineros,Cañete,-38.092222,-73.388515,Data Estática,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Emboscada Policial, Ataque Armado",Ataque armado a patrulla Carabineros,02a2dd3e-54f3-46c5-82d3-653ab83b38b2,KMZ_MZS_Historico,,Ataque Armado
2022-01-19 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Galvarino,-38.3487,-72.79563,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Quema Cosecha, Ataque Incendiario","Quema cosecha del lugar, dos vehículos y amenaza a trabajadores",02a4370a-17aa-4cec-817b-63324d3c3f30,KMZ_MZS_Historico,,Ataque Incendiario
2024-12-19 00:00:00+00:00,Comunicación de @trepemulen vía Instagram,https://www.instagram.com/p/DDvdVmoOOvn/,https://scontent-scl3-1.cdninstagram.com/o1/v/t2/f2/m367/AQM0P-pbj7NhTtKi-ZZMmP6r3EaUyCpglTXWalzsSULUNnatrEfcpupV3g0_ARQKDwBwAgqe4ix06jRUNNknRa4nZSNbzkoQgWX6XnQ.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_ohc=BWFLr5ttpRMQ7kNvwHv6bSW&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NTU3Nzc3ODUwNTYzMjA5LCJhc3NldF9hZ2VfZGF5cyI6NTExLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MTU1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=5e53d9a731e6ae31&_nc_vs=HBksFQIYQGlnX2VwaGVtZXJhbC9CNDQ2OTFGNkM0QTg5MDA5MDU3RUM5RjQxRUNBNEJBMF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80MjcwMjcyNDU2NTI4MjMxXzU4MzcyMDY5ODEwMzE3MTk2NTEubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJpLqq-r40v0BFQIoAkMzLBdAY3u2RaHKwRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gdl5p0BAA&_nc_gid=g8rznC_oACvy0TEuRMNsLg&_nc_ss=7a22e&_nc_zt=28&oh=00_Af6kEARpchNFyhw59OaV7gSBgh6gnvhjvnqhut66NX3FMw&oe=6A0BD15C,Trepemulen,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Declaración Online, Actividad De Opinión Pública","Declaración online sin contexto específico en la Macrozona Sur, probable actividad de opinión pública sin impacto militar o corporativo inmediato.",02b9b147-0108-461c-a765-0ae714114f26,,C:\Users\PROGRAMA\Evidencias_IG\trepemulen_1778784579.mp4,
2020-09-02 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Tirúa,-38.19424,-73.425244,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Incendio Residencial, Ataque Incendiario",Queman casa en Quidico,02ba215f-b380-4e4a-9cde-c24be69ec3e3,KMZ_MZS_Historico,,Ataque Incendiario
2023-02-24 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,comunidad mapuche,Río Bueno,-40.529707,-72.802139,Data Estática,Ataque Armado,"Carabineros / FFAA, Infraestructura Crítica",7.5,ALTO,"Ataque Con Disparos, Hidroeléctrica",Carabineros confirma ataque con disparos en hidroeléctrica de Río Bueno por parte de comunidad mapuche,02bc2207-20a5-45ac-81c9-d07f202d0264,KMZ_MZS_Historico,,Ataque Armado
2021-01-09 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Nueva imperial,-38.691218,-73.089766,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Vehicular, CAMión Quemado",Queman camión en faena forestal 1 camión,02c8b49f-b690-4ca8-a82d-d90597a0441b,KMZ_MZS_Historico,,Ataque Incendiario
2023-09-01 00:00:00+00:00,Queda en prisión preventiva un “capo” del robo de madera en Biobío - La Tercera,https://www.latercera.com/nacional/noticia/queda-en-prision-preventiva-un-capo-del-robo-de-madera-en-biobio/2IAEAHGDIBGFBGCPUEXP7VOI74/,,Estructuras de Robo de Madera,"Curanilahue, Diego Portales Bajo",-37.482579189308,-73.338590762723,Conflicto Forestal,Robo de Madera,"Contratistas / Forestal, Carabineros / FFAA",8.5,CRÍTICO,"Robo de Madera', 'Violencia Rural",Operativo de la PDI en Biobío detiene a líderes del robo de maderas y hechos de violencia rural,02cd1ba4-b4ac-4d3b-8634-592deb22b6b9,,,Operativo Policial / Incautación
2026-01-04 00:00:00+00:00,Comunicación de @envivoaquiyahoraoficial vía Instagram,https://www.instagram.com/p/DTGNbwhDmwJ/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/589713836_18162906376400743_4140345483272787062_n.webp?_nc_cat=104&ig_cache_key=MzgwMjc4NjAxNzQ4NTY3OTYyNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuODY0LnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=fYocE8b5lGQQ7kNvwEE6qdI&_nc_oc=Ado0EW_I5RXgqJ5IxPMgcLGB2FyvD7l1K4aKA_xKHPykvw4ut66YqIc60u0_m4QoRcs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=P3HoDlhGClfDon2fBXAuQg&_nc_ss=7a22e&oh=00_Af6c2s_r7yMsPcjcPn-9zzuvw3rAqm54RxR7dxjktGPheQ&oe=6A0B75B4,Células no Atribuidas,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Propaganda Social, Agitación Comunitaria","Comunicado en redes sociales sin impacto directo, posible propaganda o agitación social sin evidencia de acción inmediata.",02f3f084-a6c3-4cd1-8dbb-df72868121c4,,C:\Users\PROGRAMA\Evidencias_IG\envivoaquiyahoraoficial_1778747987.jpg,Sabotaje / Otros
2020-08-29 00:00:00+00:00,Resistencia Mapuche Malleco se adjudicó atentado incendiario que afectó propiedades de la familia de Fuad Chahín - Araucanía Diario,https://araucaniadiario.cl/contenido/7360/resistencia-mapuche-malleco-se-adjudico-atentado-incendiario-que-afecto-propieda,,RML,"Curacautín, Tolhuaca",-38.443718901111,-71.878171065766,Conflicto Forestal,Ataque Incendiario,Ninguno,6.0,MEDIO,"Resistencia', 'Mapuche","Atentado incendiario en propiedad de Fuad Chahín, presidente de la DC",02f44959-4d6f-4136-a9bc-07b1a663fcba,,,Ataque Incendiario
2026-04-10 00:00:00+00:00,Diputado Stephan Schubert califica hallazgo de explosivo en torre de alta tensión como “evidencia del terrorismo en la zona” - tiempo21.cl,https://www.tiempo21.cl/diputado-stephan-schubert-califica-hallazgo-de-explosivo-en-torre-de-alta-tension-como-evidencia-del-terrorismo-en-la-zona/,,"Stephan Schubert, Diputado",Victoria,-38.2330864,-72.3406819,Conflicto Forestal,Ataque Incendiario,Infraestructura Crítica,7.0,ALTO,"Terrorismo', 'Infraestructura","Hallazgo de explosivo en torre de alta tensión en Victoria, calificado como terrorismo",02fba219-832e-430e-bca6-85dc52de156e,,,Declaración / Pauta Política
2025-03-18 00:00:00+00:00,"Atacan con disparos a personal de la PDI, el Ejército y Carabineros en allanamiento por drogas en comunidad de Ercilla - La Tercera",https://www.latercera.com/nacional/noticia/atacan-con-disparos-a-personal-de-la-pdi-el-ejercito-y-carabineros-en-allanamiento-por-drogas-en-comunidad-de-ercilla/,,Personal Que Realizó El Allanamiento,"Comunidad Antinao, kilómetro 5 de la Ruta R-400, Ercilla, Región de La Araucanía",-38.031888797179,-72.408963097511,Conflicto Forestal,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Ataque', 'Marihuana",Personal de PDI y Carabineros atacado con disparos durante allanamiento en Ercilla,03060f6f-d6c9-40b0-904f-998740d8e5f4,,,Allanamiento / Ataque Armado
2025-05-23 00:00:00+00:00,Mulchén: Forestal sufrió ataque incendiario horas después de anuncio de Boric sobre la paz en la zona - Cooperativa.cl,https://www.cooperativa.cl/noticias/pais/regiones/zona-sur/mulchen-forestal-sufrio-ataque-incendiario-horas-despues-de-anuncio-de/2025-05-23/102601.html,,Encapuchados,"Mulchén, Región del Biobío",-37.71893,-72.24099,Conflicto Forestal,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema', 'Forestal","Encapuchados atacan predio forestal en Mulchén, quemando vehículos y containers",030a86b7-c920-4da0-9d82-6a292a9637ed,,,Ataque Incendiario
2021-01-29 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Nueva imperial,-38.897732,-73.029037,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Provocativo, Vehículos Quemados",Ataque incendiario a faena forestal 2 camiones,03130781-870e-46b4-a52b-0070c1c8869d,KMZ_MZS_Historico,,Ataque Incendiario
2024-03-19 00:00:00+00:00,Comunicación de @machi.celestino.libre vía Instagram,https://www.instagram.com/p/C4rZw6Ug4OF/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/624863823_18075058568383860_3747800431122858154_n.webp?_nc_cat=100&ig_cache_key=MzMyNjg2NjA2MjA2MjA5MzE4OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA3MS5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=kkeOmUnDxB0Q7kNvwHZnFMv&_nc_oc=AdrEnpA7n0u78NEPjt2-3Bf-jOGFgElCG2WpjdXdkiNIYyxATTUkbv4RtNkIDxp5zCM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=acapSq-DMGjJc_CQcjIuDw&_nc_ss=7a22e&oh=00_Af5kpQQiV6-nLzdOl-lh3gt8EglyT2Ixhm76Rt9A-0r90g&oe=6A04C376,Machi Celestino Córdoba,Ninguno,-30.0,-71.0,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Machi', 'Celestino",Reactivación de solidaridad para liberar a Machi Celestino Córdoba,0313a9c0-14c4-4067-96e4-1b29c0dd35a5,,,Sabotaje / Otros
2022-05-20 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Cañete,-38.028088,-73.392844,Data Estática,Ataque Incendiario,"Contratistas / Forestal, Infraestructura Crítica",8.5,CRÍTICO,"Vehículos Quemados, Barricada",Queman camioneta en ruta como barricada 1 camioneta,031a8dc3-c236-40fc-b0e6-46a5a7189dfc,KMZ_MZS_Historico,,Ataque Incendiario
2025-06-21 00:00:00+00:00,Detienen en flagrancia a cuatro sujetos por robo de madera en predio forestal en Ercilla - La Tercera,https://www.latercera.com/nacional/noticia/detienen-en-flagrancia-a-cuatro-sujetos-por-robo-de-madera-en-predio-forestal-en-ercilla/,,Estructuras de Robo de Madera,"Ercilla, Región de La Araucanía",-38.08283,-72.35346,Conflicto Forestal,Robo de Madera,Contratistas / Forestal,8.5,CRÍTICO,"Madera', 'Predio",Cuatro sujetos detenidos por robo de madera en predio forestal,0336fded-e3ce-4ba8-9ba5-42b1c9c2db83,,,Operativo Policial / Incautación
2021-08-21 00:00:00+00:00,Investigan atentado incendiario en Quilleco: Víctimas relatan violento episodio - latribuna.cl,https://www.latribuna.cl/policial/2021/08/21/investigan-atentado-incendiario-en-quilleco-victimas-relatan-violento-episodio.html,,CAM,"Quilleco, sector Canteras, fundo El Roble",-37.1704,-72.1439,Conflicto Forestal,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Violencia', 'Terrorismo",Siete camiones quemados en atentado incendiario en Quilleco,033725c7-94b2-4f0b-8f8c-a9f78f612809,,,Ataque Incendiario
2022-08-16 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,WAM,Arauco,-37.214481,-73.221704,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Provocativo, Vehículos Industriales","Ataque incendiario a planta celulosa horcones 24 camionetas, 2 cargadores frontales WAM",03426d9a-1b3b-4792-a46a-ceb9986bb033,KMZ_MZS_Historico,,Ataque Incendiario
2021-05-15 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,-1,Tirúa,-38.153715,-73.399175,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Vehículos Quemados, Incendio Deliberado",Queman vehiculo 1 auto,0344ffa9-b4ea-46d4-b727-7a939d32b46c,KMZ_MZS_Historico,,Ataque Incendiario
2023-08-17 00:00:00+00:00,"Presos políticos mapuche en huelga de hambre en riesgo vital: Gendarmería es responsable, el gobierno hace oídos sordos - La Izquierda Diario Chile",https://www.laizquierdadiario.cl/Presos-politicos-mapuche-en-huelga-de-hambre-en-riesgo-vital-Gendarmeria-es-responsable-el-gobierno,,Gendarmería,Angol,-37.7941878,-72.7159262,Conflicto Forestal,Declaración / Comunicado,Ninguno,2.0,BAJO,"Presos', 'Mapuche","Presos políticos mapuche en huelga de hambre en riesgo vital, sin respuesta del gobierno y Gendarmería",0348c7b3-ff93-41c5-afd3-57d5ca069de0,,,Declaración / Pauta Política
